split,class,filename,filepath,file_size_kb,hash
train,pear,Image_87.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_87.jpg,10.58,373c42d72863e09b0432412871cc6c4c
train,pear,Image_88.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_88.jpg,25.9,6d1cdb6f3c7bfc734ca5284ef1c675c1
train,pear,Image_89.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_89.jpg,89.47,c31729a23430edf33e63dcff0ef0dcd8
train,pear,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_9.jpg,169.78,f0dee7bfb53716a1b1dcc82f0deccaa3
train,pear,Image_93.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_93.jpg,76.19,d9ecef7eed69143e5883928e9f420509
train,pear,Image_94.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_94.jpg,168.88,46b821ca7cdca43e42aecda5bb9e4a65
train,pear,Image_95.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_95.jpg,331.0,f0ce0f437312bf1b297927c5e3121be8
train,pear,Image_96.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_96.jpg,344.04,bcbc627f412380d3889404e34cfc324d
train,pear,Image_97.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_97.jpg,2314.76,e8b50d1a6104b4678e676d27df0c799e
train,pear,Image_98.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_98.jpg,108.63,4dbafc2671fbf890b4d67387f490152d
train,pear,Image_99.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pear\Image_99.jpg,16.79,12844dc921ee1e774787cc1fa8505189
train,peas,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_1.jpg,208.96,c0199312045795a2a5558fa04e2d8689
train,peas,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_10.jpg,1012.45,dc897bcba1f95d44e307220c3eb45469
train,peas,Image_100.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_100.jpg,869.65,93ce242e505ed87bc9443cd858e3b4c0
train,peas,Image_11.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_11.jpg,3041.86,541fc584096b8c961b7bea732b74edf1
train,peas,Image_12.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_12.jpg,1776.76,ee136b7e33f7cc87e16c76918a0bb340
train,peas,Image_13.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_13.jpg,911.33,987b1386ef45605fccf60527dc47f62a
train,peas,Image_14.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_14.jpg,3324.97,1ad4b9b12fe0462f434a7c4a86738914
train,peas,Image_15.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_15.jpg,85.84,a86e28795277674d0be2dbd9f0cb2c1f
train,peas,Image_16.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_16.jpg,56.81,1dcee49a338113a1cd280c67df3d0970
train,peas,Image_17.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_17.jpg,305.72,98e64a750c3678f0865676213c9feb66
train,peas,Image_18.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_18.jpg,537.17,0cd776f510c81e355857824e10f9db6d
train,peas,Image_19.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_19.jpg,174.46,6630a8628841fa97f0df331d802db743
train,peas,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_2.jpg,2319.26,75641356fdbbedaf1698499aebaf4dbb
train,peas,Image_20.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_20.jpg,645.33,9514d04a24a25be97efb7934f6ed29d0
train,peas,Image_21.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_21.jpg,285.6,3e8dfd6cbd27e54a93f814f14b45b125
train,peas,Image_22.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_22.jpg,31.61,9610e4e544410997d9afc3ea87bcff17
train,peas,Image_23.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_23.jpg,1451.2,06bda6256520388abd2a7bee99076537
train,peas,Image_24.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_24.jpg,91.08,43f85cd93e7f52072f265940005aed34
train,peas,Image_25.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_25.jpg,52.67,f98212428a87cd1bc41e6a3342dd5495
train,peas,Image_26.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_26.png,826.6,b9889eb7826cd46d852cfdc7546d8022
train,peas,Image_27.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_27.jpg,54.53,b4557f1b8c672d9a5b523b80fa87fd91
train,peas,Image_28.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_28.jpg,80.45,8606ea217ce50fdd33057bfae94d8477
train,peas,Image_29.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_29.jpg,990.38,945025fabf839cd28d08012a73b6c389
train,peas,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_3.jpg,59.66,b58d45be6e10ead4a82825d2e68517c7
train,peas,Image_30.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_30.png,77.25,1e8f344f31f17800fa5bf32c158fab5c
train,peas,Image_31.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_31.jpg,1558.63,dc29685bcef6f9eb9f0749c3fcea2c2f
train,peas,Image_32.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_32.jpg,131.33,ba630d77a984b6803ac2fc9a9cdfc5c2
train,peas,Image_33.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_33.png,2626.67,0902045fe35c398d664452e3f2f68519
train,peas,Image_34.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_34.jpg,53.23,a424c6fa62595d9f24b24f16ead2f5c4
train,peas,Image_35.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_35.jpg,58.29,45c71d2e35b9e77f62cf5a58c50e0ad9
train,peas,Image_36.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_36.jpg,75.9,816c682a9c40cdc120339fe6bf5541ce
train,peas,Image_37.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_37.png,493.71,ee48de3f5170f095cc1282e802d6163b
train,peas,Image_38.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_38.jpg,253.77,9224b094baaf4d6937456cce78639fa3
train,peas,Image_39.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_39.JPG,267.46,dee2d4fdb7df18182c70af16f20ab01e
train,peas,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_4.jpg,99.49,424002dd16c1d73d382a994792195bd7
train,peas,Image_40.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_40.jpg,231.12,8234039c94d03eccff97c95da2e761de
train,peas,Image_41.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_41.jpg,95.11,d045c4c5973c5865e1a7169d90de7e64
train,peas,Image_42.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_42.jpg,678.16,a14697473432eea466571e00ec073c58
train,peas,Image_43.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_43.jpg,164.06,2eb7900d1a4a745a065c6928233b8c57
train,peas,Image_44.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_44.jpg,52.24,2bf721ee81d4ef3feaaadfa299b2d634
train,peas,Image_45.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_45.jpg,183.87,2b3b2860e4c6c99429ab164f06dec477
train,peas,Image_46.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_46.jpg,283.79,d90b373aa754ddfdba0ee93148a7c0b6
train,peas,Image_47.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_47.jpg,1241.48,7a84c451dbb8a2adae11395337af313e
train,peas,Image_48.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_48.jpg,234.64,c95d39a235530b5fc39fc3f7f88e73d9
train,peas,Image_49.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_49.jpg,3642.45,539db9b94c27091a2e7d693206daf065
train,peas,Image_5.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_5.png,1102.19,724792d86d871b26534b8e5b9a9c8141
train,peas,Image_50.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_50.jpg,2152.63,9d336f9b5a42f34874e4c185355aaca7
train,peas,Image_51.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_51.jpg,146.16,1fff754820e67816cfc59865d1b135e2
train,peas,Image_52.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_52.jpg,18.75,85a86ebe91642ae8d963cb63deedbbd8
train,peas,Image_53.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_53.jpg,278.88,35a6d14e94310308e43ae99af98edf47
train,peas,Image_54.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_54.jpg,216.08,a5d55e3718fa92801cc3fe5affa2d97c
train,peas,Image_55.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_55.jpg,395.14,ab815f31999394e34b2aa36710868819
train,peas,Image_56.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_56.jpg,19.7,ac60419aee45a53685f427c2b27d68e9
train,peas,Image_57.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_57.jpg,120.61,503d2999bd1e17be9849214a7a1f540b
train,peas,Image_58.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_58.jpg,231.84,4d7ac17b3c49eb79403c6bc34fbdc181
train,peas,Image_59.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_59.jpg,3474.06,c7c256c5f51de613f34c25a08fef3d92
train,peas,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_6.jpg,2939.2,066368c4f8309fb931103579e7be9c49
train,peas,Image_60.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_60.jpg,20.54,f29dc2600b3a22619322b25987e22b6f
train,peas,Image_61.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_61.jpg,30.78,1cf88965419fd7b5a6d42016296368b2
train,peas,Image_62.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_62.jpg,151.82,e22d65959ffcfcf17d8355731f78d697
train,peas,Image_63.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_63.JPG,237.38,cbaa330f752986fffa2efea5d1c0e2a3
train,peas,Image_64.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_64.jpg,346.7,ef828bb6eafff52a09ce497089d95236
train,peas,Image_65.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_65.jpg,1616.89,515bdab907e03abdbb2776a8c4b098ea
train,peas,Image_66.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_66.JPG,164.87,5bb629143628de78f483a83e5dad2f69
train,peas,Image_67.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_67.jpg,196.12,31fa7460988f216880bcba0e53b7afe5
train,peas,Image_68.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_68.jpg,62.31,0eaee27178e287d93bf72d1c7863377c
train,peas,Image_69.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_69.jpg,150.36,9b3f91c365d0788b2dff605bb6fb0275
train,peas,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_7.jpg,96.06,b9a1ff1ed6601db331d62b72fbb2783c
train,peas,Image_70.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_70.jpg,335.04,39e60b4787574b76b4dc5a8cbafc3d15
train,peas,Image_71.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_71.jpg,49.19,2d3c64471e781d8e9e945e9eafd7c357
train,peas,Image_72.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_72.jpg,92.27,adc216e4d1912901f82eee8797c46475
train,peas,Image_73.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_73.jpg,209.91,cef8d967cd599938dddd5849f326ec56
train,peas,Image_74.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_74.jpg,177.38,b8b007e24a987e29d1316c6fdaa9457d
train,peas,Image_75.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_75.jpg,37.59,19c205acbb793ac600d49c6bbf26521f
train,peas,Image_76.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_76.JPG,338.16,54ddf67c9bf472989e2bff2d53eefd56
train,peas,Image_77.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_77.jpg,388.12,817fa7b169472aa1b9c3f4b48be92d1d
train,peas,Image_78.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_78.jpg,170.08,1c9589b7114c8104c9665c967d2786c3
train,peas,Image_79.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_79.jpg,346.52,340410cc24fc3f49358ec6f54340ab89
train,peas,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_8.jpg,869.65,93ce242e505ed87bc9443cd858e3b4c0
train,peas,Image_80.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_80.jpg,129.97,492196676a5bd8e7139813c117c51ffd
train,peas,Image_81.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_81.jpg,167.51,4f764cec2d1cba5c5f888c4ddd9eefe9
train,peas,Image_82.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_82.jpg,209.25,de1ebdd842bf58ecc6465d967f08645e
train,peas,Image_83.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_83.jpg,860.5,918b6bcbdc574fad901ec778169ff602
train,peas,Image_84.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_84.jpg,110.51,e89aa419142a546a99e80cfcf26fb793
train,peas,Image_85.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_85.jpg,1522.88,fd66ae233044b295cc1fa7304dc39f05
train,peas,Image_86.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_86.jpg,70.59,ec48a2b974f9468fbdb0ff747761b922
train,peas,Image_87.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_87.jpg,249.38,3e31ea591c74e2cc3b5e826bf0c89036
train,peas,Image_88.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_88.jpg,46.95,02e6d955942cdbd75d65230366dcbcdd
train,peas,Image_89.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_89.jpg,61.3,b81a317b71ce1bd31f9cfe9c9af6b7b8
train,peas,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_9.jpg,1999.46,a9538db581611d3ab7f097470785ba42
train,peas,Image_90.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_90.jpg,41.24,d328b6e8950ea3e7254cb609acaff0ab
train,peas,Image_91.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_91.jpg,86.37,18956cbfd724507df5649164bf48bdf2
train,peas,Image_92.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_92.jpg,1500.74,a25b4d3de5884a877642f3f39bdfbb15
train,peas,Image_93.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_93.jpg,208.96,c0199312045795a2a5558fa04e2d8689
train,peas,Image_94.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_94.jpg,2319.26,75641356fdbbedaf1698499aebaf4dbb
train,peas,Image_95.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_95.jpg,59.66,b58d45be6e10ead4a82825d2e68517c7
train,peas,Image_96.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_96.jpg,99.49,424002dd16c1d73d382a994792195bd7
train,peas,Image_97.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_97.png,1102.19,724792d86d871b26534b8e5b9a9c8141
train,peas,Image_98.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_98.jpg,2939.2,066368c4f8309fb931103579e7be9c49
train,peas,Image_99.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\peas\Image_99.jpg,96.06,b9a1ff1ed6601db331d62b72fbb2783c
train,pineapple,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_1.jpg,85.79,b64c6aa64eef9778be69045a317bc784
train,pineapple,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_10.jpg,343.55,89f49a7397bc86011cd46829a8b267fa
train,pineapple,Image_100.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_100.jpg,690.69,45846991642478a5032d4bc13b15811e
train,pineapple,Image_11.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_11.jpg,180.42,9e8cf939bf2078c3a1c1115e371099f0
train,pineapple,Image_12.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_12.jpg,482.24,5e22bb5ee332c3ea534936097973a63d
train,pineapple,Image_13.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_13.jpg,108.52,c70e0c193cd740765d7bd8c21eae4ef0
train,pineapple,Image_14.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_14.jpg,6329.86,dd09304294909f558c59a0f661ebf281
train,pineapple,Image_15.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_15.jpg,34.51,bd1d35a75e0bd567bcca6b36c79e3e9b
train,pineapple,Image_16.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_16.jpg,48.9,ca1e784f3edc1a3fd379452597639a73
train,pineapple,Image_17.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_17.jpg,678.82,3f0324aaeebaf5b875a31adff3d2a34e
train,pineapple,Image_18.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_18.jpg,640.2,774a308b9104f6e285ff98fac8a7750a
train,pineapple,Image_19.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_19.jpg,73.72,0e0150c95975ec54d2bff67be4d7b564
train,pineapple,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_2.jpg,1633.4,e1f2b00a1bf57e54450b33b9dd2cb476
train,pineapple,Image_20.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_20.jpg,34.17,5f796cf4efa684727c2658b862e9ab35
train,pineapple,Image_21.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_21.jpg,183.05,d980bb86e93129f53cc18f79024a0046
train,pineapple,Image_22.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_22.jpg,117.48,a189cdd12710334fdc9bfbc188bd01c9
train,pineapple,Image_23.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_23.jpg,120.1,a55715b0087901ff6d14c9bd6c1be5da
train,pineapple,Image_24.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_24.png,5886.94,0ef2a273d34aa82c8ec07c706aace2f5
train,pineapple,Image_25.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_25.jpg,93.58,3314e8576a12f2042b1b43c47cbe809e
train,pineapple,Image_26.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_26.png,928.03,f3b6cb25b6e2f2b5652d7e223b3a63ae
train,pineapple,Image_27.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_27.jpg,3492.89,dd2ef1db624b4a6ec1af9b8f97913e3c
train,pineapple,Image_28.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_28.jpg,43.09,da64b593b3fcf0d7746c8062a777f705
train,pineapple,Image_29.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_29.png,788.17,dea4469a5e81300ef3a65018768d7a11
train,pineapple,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_3.jpg,1237.21,3432a91e04599ccd920581b426a5dae0
train,pineapple,Image_30.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_30.jpg,163.67,05c8072056c8662507d2280424d0bda7
train,pineapple,Image_31.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_31.jpeg,478.23,10bc804b61ccf8de1dd0dfd1e86b71ae
train,pineapple,Image_32.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_32.jpg,312.5,7dd855ce8a00e048bd678c7cd3e08126
train,pineapple,Image_33.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_33.jpg,58.15,539fa95c768e50e90cc4a8f8f44f3228
train,pineapple,Image_34.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_34.jpg,322.54,343e971b8e99097a419019fef243334c
train,pineapple,Image_35.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_35.jpg,54.92,351404b5259326e5a5a6826af33ccc31
train,pineapple,Image_36.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_36.jpg,118.14,8d7e1715a84d3e37ff317ce947a3317e
train,pineapple,Image_37.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_37.jpg,4168.18,62fd15dbff7fd155758ca3a2a3cfed8c
train,pineapple,Image_38.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_38.jpeg,55.97,2f8ea105478f1bfe75f7767b39fcf69b
train,pineapple,Image_39.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_39.jpg,57.75,14434ea4f4e97ab9064f2b4997a58052
train,pineapple,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_4.jpg,7861.68,61a78a7bfec2e988caf0e81b20ce00ff
train,pineapple,Image_40.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_40.jpg,1299.58,50e421a66c8721aef8842e5f7bad491d
train,pineapple,Image_41.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_41.png,433.87,e77c383702912dec8cdabe8cff2fa338
