split,class,filename,filepath,file_size_kb,width,height,aspect_ratio,channels,format,r_mean,g_mean,b_mean,h_mean,s_mean,v_mean,is_corrupt
train,pineapple,Image_60.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_60.jpeg,2578.2880859375,3096,4128,0.75,3,JPEG,124.23,115.16,109.82,85.09,73.58,135.3,False
train,pineapple,Image_61.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_61.jpg,21.744140625,266,399,0.6667,3,JPEG,131.38,131.01,87.5,31.09,101.5,138.35,False
train,pineapple,Image_62.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_62.jpg,69.7314453125,822,584,1.4075,3,JPEG,149.02,139.76,74.18,27.32,144.85,151.83,False
train,pineapple,Image_63.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_63.jpg,131.962890625,783,1300,0.6023,3,JPEG,201.8,198.81,168.54,14.54,72.93,205.62,False
train,pineapple,Image_64.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_64.jpg,616.8642578125,864,614,1.4072,3,JPEG,103.42,112.2,81.18,43.42,93.42,114.96,False
train,pineapple,Image_65.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_65.jpg,145.7158203125,1200,1186,1.0118,3,JPEG,227.08,217.19,185.38,12.03,56.98,227.65,False
train,pineapple,Image_66.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_66.jpg,59.4892578125,700,525,1.3333,3,JPEG,154.85,144.93,91.68,30.19,109.77,159.42,False
train,pineapple,Image_67.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_67.jpg,1061.8115234375,3456,2304,1.5,3,JPEG,95.58,111.95,63.48,45.22,133.52,117.06,False
train,pineapple,Image_68.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_68.png,8202.1640625,1768,3475,0.5088,3,PNG,160.2,152.24,117.8,21.01,92.68,164.67,False
train,pineapple,Image_69.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_69.jpg,25.82421875,300,400,0.75,3,JPEG,227.44,213.57,187.91,33.32,54.95,227.79,False
train,pineapple,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_7.jpg,231.923828125,1800,1200,1.5,3,JPEG,169.89,182.59,125.68,41.85,92.22,187.92,False
train,pineapple,Image_70.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_70.jpg,503.517578125,1600,1200,1.3333,3,JPEG,122.5,140.66,115.11,64.27,81.78,146.47,False
train,pineapple,Image_71.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_71.jpg,703.44140625,2880,1922,1.4984,3,JPEG,147.29,133.85,100.76,45.31,112.63,149.16,False
train,pineapple,Image_72.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_72.jpg,219.78515625,1296,864,1.5,3,JPEG,126.48,96.92,42.03,22.71,174.15,127.04,False
train,pineapple,Image_73.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_73.jpg,389.5966796875,590,939,0.6283,3,JPEG,218.07,214.21,193.97,12.42,45.69,219.07,False
train,pineapple,Image_74.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_74.jpg,241.5830078125,1024,768,1.3333,3,JPEG,136.2,129.56,111.74,49.79,114.41,145.15,False
train,pineapple,Image_75.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_75.jpg,37.517578125,350,234,1.4957,3,JPEG,60.99,115.57,79.19,55.72,174.75,119.35,False
train,pineapple,Image_76.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_76.jpg,4873.310546875,3648,2736,1.3333,3,JPEG,124.85,126.31,72.71,36.92,120.19,132.65,False
train,pineapple,Image_77.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_77.jpg,459.736328125,700,700,1.0,3,JPEG,205.08,186.13,123.45,24.7,108.07,210.08,False
train,pineapple,Image_78.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_78.jpg,46.2421875,700,1050,0.6667,3,JPEG,140.18,111.21,60.44,44.95,142.71,143.57,False
train,pineapple,Image_79.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_79.png,134.5283203125,250,452,0.5531,3,PNG,205.27,200.76,157.88,14.97,78.49,215.32,False
train,pineapple,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_8.jpg,145.8623046875,1200,1740,0.6897,3,JPEG,216.64,207.33,195.2,9.17,41.56,217.38,False
train,pineapple,Image_80.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_80.jpg,324.3896484375,1060,1600,0.6625,3,JPEG,91.68,76.72,44.45,51.02,150.25,97.61,False
train,pineapple,Image_81.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_81.jpg,42.3134765625,500,500,1.0,3,JPEG,230.72,221.56,205.25,12.58,37.76,231.47,False
train,pineapple,Image_82.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_82.jpg,130.7275390625,1200,628,1.9108,3,JPEG,170.91,186.83,179.77,75.46,53.78,195.24,False
train,pineapple,Image_83.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_83.jpg,200.1689453125,2048,2048,1.0,3,JPEG,236.15,235.83,220.16,6.44,28.84,240.04,False
train,pineapple,Image_84.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_84.jpg,88.3427734375,456,600,0.76,3,JPEG,213.58,211.75,199.48,12.71,37.81,214.98,False
train,pineapple,Image_85.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_85.jpg,118.4384765625,768,1024,0.75,3,JPEG,234.76,216.23,201.78,16.48,39.08,234.81,False
train,pineapple,Image_86.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_86.jpg,171.818359375,705,470,1.5,3,JPEG,103.16,82.81,39.79,23.11,165.56,103.98,False
train,pineapple,Image_87.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_87.png,6332.3359375,1379,2957,0.4664,3,PNG,187.98,185.54,168.09,23.07,44.19,191.94,False
train,pineapple,Image_88.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_88.jpg,395.8974609375,2073,1549,1.3383,3,JPEG,130.57,140.57,43.97,34.56,190.36,152.65,False
train,pineapple,Image_89.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_89.png,1153.2568359375,1200,630,1.9048,3,PNG,166.24,124.7,75.9,14.73,134.68,167.91,False
train,pineapple,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_9.jpg,104.1884765625,1000,1000,1.0,3,JPEG,218.35,215.12,194.01,13.98,47.35,219.52,False
train,pineapple,Image_90.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_90.jpg,181.6982421875,570,705,0.8085,3,JPEG,137.87,134.58,106.16,36.26,101.54,147.89,False
train,pineapple,Image_91.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_91.jpg,154.25390625,955,1300,0.7346,3,JPEG,220.95,218.13,191.47,11.4,56.36,227.6,False
train,pineapple,Image_92.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_92.png,467.302734375,640,946,0.6765,3,PNG,132.31,124.44,47.88,33.07,194.23,155.74,False
train,pineapple,Image_93.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_93.jpg,172.267578125,900,620,1.4516,3,JPEG,243.68,242.72,232.83,11.22,18.13,246.24,False
train,pineapple,Image_95.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_95.jpg,85.7880859375,975,2048,0.4761,3,JPEG,153.12,144.2,130.92,32.12,77.27,154.96,False
train,pineapple,Image_96.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_96.jpg,1633.404296875,5703,3802,1.5,3,JPEG,136.65,127.38,94.45,29.46,99.99,140.43,False
train,pineapple,Image_97.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_97.jpg,1237.205078125,1200,1800,0.6667,3,JPEG,173.45,160.0,139.05,50.28,76.9,175.73,False
train,pineapple,Image_98.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_98.jpg,7861.681640625,4756,5945,0.8,3,JPEG,224.0,224.63,204.61,14.31,39.75,230.41,False
train,pineapple,Image_99.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pineapple\Image_99.jpg,66.955078125,700,1050,0.6667,3,JPEG,211.5,210.25,197.38,12.09,38.95,213.14,False
train,pomegranate,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_1.jpg,482.474609375,2000,1570,1.2739,3,JPEG,218.58,161.32,165.47,89.12,85.47,219.78,False
train,pomegranate,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_10.jpg,181.775390625,886,1000,0.886,3,JPEG,107.73,101.91,43.89,43.93,199.03,134.32,False
train,pomegranate,Image_100.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_100.jpg,106.5791015625,1000,809,1.2361,3,JPEG,212.51,152.91,154.29,90.43,96.61,214.78,False
train,pomegranate,Image_11.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_11.jpg,762.482421875,3066,2052,1.4942,3,JPEG,181.61,87.89,72.5,34.36,163.09,181.63,False
train,pomegranate,Image_12.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_12.jpg,69.1689453125,600,497,1.2072,3,JPEG,207.18,155.4,151.45,86.89,95.91,211.9,False
train,pomegranate,Image_13.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_13.jpg,43.51953125,275,275,1.0,3,JPEG,219.13,183.65,181.1,67.46,66.21,222.18,False
train,pomegranate,Image_14.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_14.jpg,256.169921875,1500,1000,1.5,3,JPEG,197.4,149.35,154.39,82.94,87.84,197.43,False
train,pomegranate,Image_15.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_15.jpg,104.8212890625,700,951,0.7361,3,JPEG,174.09,102.31,77.77,41.86,150.34,174.13,False
train,pomegranate,Image_16.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_16.jpg,61.84765625,1000,695,1.4388,3,JPEG,238.29,192.63,186.11,22.11,63.77,239.64,False
train,pomegranate,Image_17.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_17.jpg,5746.1806640625,3008,2000,1.504,3,PNG,182.48,135.72,123.74,13.61,105.73,182.52,False
train,pomegranate,Image_18.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_18.jpg,705.6396484375,1294,728,1.7775,3,JPEG,79.28,47.36,43.71,92.19,122.79,79.98,False
train,pomegranate,Image_19.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_19.jpg,490.490234375,1000,1000,1.0,3,JPEG,95.59,45.02,54.69,110.46,150.68,101.33,False
train,pomegranate,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_2.jpg,1513.0205078125,2808,1872,1.5,3,JPEG,213.85,186.88,186.81,44.86,56.46,213.85,False
train,pomegranate,Image_20.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_20.jpg,100.4052734375,1000,1000,1.0,3,JPEG,219.05,188.95,182.02,50.47,66.2,222.83,False
train,pomegranate,Image_21.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_21.jpg,75.6982421875,1000,1000,1.0,3,JPEG,231.24,195.65,191.66,29.81,55.65,233.17,False
train,pomegranate,Image_22.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_22.jpg,1315.001953125,1600,901,1.7758,3,JPEG,151.54,81.09,73.95,50.49,155.78,151.79,False
train,pomegranate,Image_23.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_23.jpg,564.2412109375,1000,669,1.4948,3,JPEG,146.52,91.48,86.22,71.95,127.34,147.05,False
train,pomegranate,Image_24.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_24.jpg,154.029296875,1280,853,1.5006,3,JPEG,114.09,93.56,45.06,41.26,197.32,133.25,False
train,pomegranate,Image_25.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_25.jpg,2597.26953125,1936,2592,0.7469,3,JPEG,103.36,121.83,82.13,56.2,114.31,129.78,False
train,pomegranate,Image_26.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_26.jpg,137.1796875,1024,1024,1.0,3,JPEG,122.71,111.38,49.47,39.8,167.47,133.25,False
train,pomegranate,Image_27.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_27.jpg,151.587890625,2460,1791,1.3735,3,JPEG,143.82,100.67,86.62,80.12,119.0,152.1,False
train,pomegranate,Image_28.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_28.jpeg,337.6689453125,1280,960,1.3333,3,JPEG,91.89,128.47,70.88,52.89,135.38,131.23,False
train,pomegranate,Image_29.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_29.jpg,260.5224609375,1600,1200,1.3333,3,JPEG,163.35,103.45,70.16,14.5,156.28,163.35,False
train,pomegranate,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_3.jpg,197.90625,1920,1074,1.7877,3,JPEG,102.41,95.93,54.81,49.09,192.36,130.67,False
train,pomegranate,Image_30.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_30.jpg,43.7646484375,480,389,1.2339,3,JPEG,213.13,153.35,154.68,90.73,96.09,215.44,False
train,pomegranate,Image_31.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_31.jpg,328.205078125,1600,1200,1.3333,3,JPEG,141.23,119.93,74.22,51.84,139.9,152.98,False
train,pomegranate,Image_32.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_32.jpg,160.10546875,778,620,1.2548,3,JPEG,120.79,88.57,79.67,95.79,127.68,137.34,False
train,pomegranate,Image_33.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_33.jpg,320.6669921875,2000,2000,1.0,3,JPEG,231.39,170.84,167.38,30.65,83.65,232.27,False
train,pomegranate,Image_35.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_35.jpg,210.7412109375,500,375,1.3333,3,JPEG,125.46,112.16,59.88,42.96,183.21,136.1,False
train,pomegranate,Image_36.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_36.jpg,152.5478515625,1200,1200,1.0,3,JPEG,172.62,71.68,54.43,12.04,186.24,172.63,False
train,pomegranate,Image_37.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_37.jpg,73.8876953125,1230,630,1.9524,3,JPEG,164.12,105.83,108.15,101.95,110.52,164.18,False
train,pomegranate,Image_38.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_38.jpg,222.177734375,2576,1819,1.4162,3,JPEG,173.46,71.2,77.86,124.37,169.27,173.86,False
train,pomegranate,Image_39.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_39.jpg,4350.1865234375,3872,2592,1.4938,3,JPEG,90.89,68.33,13.44,25.77,206.01,95.5,False
train,pomegranate,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_4.jpg,132.939453125,1000,791,1.2642,3,JPEG,206.29,149.09,150.07,93.68,95.81,209.18,False
train,pomegranate,Image_40.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_40.jpg,45.611328125,600,600,1.0,3,JPEG,169.55,154.97,50.89,29.48,192.1,184.41,False
train,pomegranate,Image_41.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_41.jpg,62.787109375,850,478,1.7782,3,JPEG,125.52,90.2,103.3,132.83,120.52,135.14,False
train,pomegranate,Image_43.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_43.jpg,390.5458984375,1600,1200,1.3333,3,JPEG,184.14,105.12,104.11,78.17,127.57,185.38,False
train,pomegranate,Image_44.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_44.jpg,325.1630859375,1000,813,1.23,3,JPEG,173.29,121.56,124.85,96.0,94.21,174.81,False
train,pomegranate,Image_45.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_45.jpg,60.8603515625,600,600,1.0,3,JPEG,202.38,125.56,121.05,32.62,125.24,202.45,False
train,pomegranate,Image_46.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_46.jpg,3757.6484375,2240,1680,1.3333,3,JPEG,104.18,9.46,13.03,123.94,243.17,104.2,False
train,pomegranate,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_5.jpg,106.5791015625,1000,809,1.2361,3,JPEG,212.51,152.91,154.29,90.43,96.61,214.78,False
train,pomegranate,Image_50.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_50.jpg,43.47265625,834,332,2.512,3,JPEG,117.83,59.86,66.12,107.55,144.09,117.86,False
train,pomegranate,Image_51.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_51.jpg,418.3837890625,1280,1600,0.8,3,JPEG,188.5,147.28,140.62,23.4,90.28,188.5,False
train,pomegranate,Image_52.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_52.jpg,10.0048828125,256,192,1.3333,3,JPEG,176.38,88.66,78.28,59.67,159.3,176.38,False
train,pomegranate,Image_54.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_54.jpg,98.74609375,1168,657,1.7778,3,JPEG,122.31,55.6,67.61,124.49,163.76,122.39,False
train,pomegranate,Image_56.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_56.jpg,566.34765625,2400,3600,0.6667,3,JPEG,140.36,115.82,105.16,30.3,95.33,140.36,False
train,pomegranate,Image_57.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_57.jpg,44.8525390625,1024,992,1.0323,3,JPEG,162.93,86.05,93.24,125.95,149.53,168.53,False
train,pomegranate,Image_58.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_58.jpg,2583.1728515625,2814,2751,1.0229,3,JPEG,162.95,90.29,88.8,61.43,146.23,163.98,False
train,pomegranate,Image_59.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_59.jpg,1673.8818359375,3158,3499,0.9025,3,JPEG,136.81,42.58,39.24,48.2,136.33,136.82,False
train,pomegranate,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_6.jpg,297.177734375,1800,1111,1.6202,3,JPEG,218.71,175.57,178.4,53.12,73.32,218.93,False
train,pomegranate,Image_60.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_60.jpg,4935.7529296875,3200,2400,1.3333,3,JPEG,100.94,70.72,24.74,28.72,197.77,111.18,False
train,pomegranate,Image_61.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_61.jpg,21.689453125,500,362,1.3812,3,JPEG,212.25,167.03,168.11,66.41,78.95,212.69,False
train,pomegranate,Image_63.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_63.jpg,148.6552734375,800,521,1.5355,3,JPEG,218.75,172.81,176.68,67.03,73.56,218.77,False
train,pomegranate,Image_64.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_64.jpg,3572.5087890625,3456,2304,1.5,3,JPEG,118.46,80.52,76.2,73.42,117.47,123.58,False
train,pomegranate,Image_65.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_65.jpg,668.123046875,1000,814,1.2285,3,JPEG,145.73,91.36,74.83,30.01,125.64,145.73,False
train,pomegranate,Image_66.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_66.jpg,50.5078125,600,397,1.5113,3,JPEG,129.75,81.55,59.19,62.55,152.54,133.95,False
train,pomegranate,Image_67.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_67.png,289.5400390625,493,507,0.9724,3,PNG,182.95,131.93,133.27,80.26,105.43,182.95,False
train,pomegranate,Image_68.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_68.jpg,92.4248046875,1200,1800,0.6667,3,JPEG,204.26,166.77,164.73,52.31,68.35,205.83,False
train,pomegranate,Image_69.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_69.jpg,50.0693359375,1024,682,1.5015,3,JPEG,173.05,136.85,150.69,132.21,94.2,182.43,False
train,pomegranate,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_7.jpg,561.9794921875,4422,3038,1.4556,3,JPEG,230.29,200.1,201.78,42.38,46.83,230.32,False
train,pomegranate,Image_70.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_70.jpg,295.6982421875,1676,1202,1.3943,3,JPEG,158.57,107.18,109.16,116.44,115.24,158.95,False
train,pomegranate,Image_71.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_71.jpg,178.8583984375,1400,966,1.4493,3,JPEG,222.84,180.47,181.75,55.7,70.68,222.85,False
train,pomegranate,Image_72.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_72.jpg,353.951171875,1920,1282,1.4977,3,JPEG,184.53,108.6,86.06,45.64,154.94,186.21,False
train,pomegranate,Image_73.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_73.JPG,211.830078125,1600,1200,1.3333,3,JPEG,120.62,126.92,85.48,51.76,141.04,145.47,False
train,pomegranate,Image_74.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_74.jpg,2568.208984375,2677,1321,2.0265,3,JPEG,156.85,104.86,77.83,26.84,125.09,156.86,False
train,pomegranate,Image_75.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_75.jpg,4491.474609375,2737,1825,1.4997,3,JPEG,73.39,96.04,47.56,64.24,175.11,111.05,False
train,pomegranate,Image_77.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_77.jpg,70.6484375,500,391,1.2788,3,JPEG,213.06,148.92,144.51,44.37,103.15,214.0,False
train,pomegranate,Image_79.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_79.jpg,110.5673828125,1001,750,1.3347,3,JPEG,134.93,88.63,43.36,53.71,188.17,144.46,False
train,pomegranate,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_8.jpg,174.3837890625,1400,935,1.4973,3,JPEG,111.43,52.39,47.03,44.81,158.77,111.44,False
train,pomegranate,Image_80.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_80.png,578.8427734375,872,458,1.9039,3,PNG,177.38,128.17,135.35,99.19,99.99,177.84,False
train,pomegranate,Image_83.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_83.jpg,115.890625,1200,1200,1.0,3,JPEG,156.88,131.34,133.44,111.26,76.29,165.04,False
train,pomegranate,Image_87.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\pomegranate\Image_87.jpg,26.99609375,1200,630,1.9048,3,JPEG,167.86,90.28,75.26,48.55,155.59,167.86,False
